#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   178    0.52292E+04   -0.35091E+02    0.10052E-05   -0.35091E+02    0.79531E+00   -0.33961E-08    0.10052E-05   -0.33961E-08    0.17578E-11
   179    0.52531E+04   -0.34328E+02    0.99168E-06   -0.34328E+02    0.78486E+00   -0.33373E-08    0.99168E-06   -0.33373E-08    0.17278E-11
   180    0.52766E+04   -0.33537E+02    0.97838E-06   -0.33537E+02    0.77462E+00   -0.32751E-08    0.97838E-06   -0.32751E-08    0.16984E-11
   181    0.52995E+04   -0.32720E+02    0.96532E-06   -0.32720E+02    0.76459E+00   -0.32098E-08    0.96532E-06   -0.32098E-08    0.16697E-11
   182    0.53219E+04   -0.31874E+02    0.95249E-06   -0.31874E+02    0.75485E+00   -0.31416E-08    0.95249E-06   -0.31416E-08    0.16416E-11
   183    0.53438E+04   -0.31002E+02    0.93989E-06   -0.31002E+02    0.74532E+00   -0.30707E-08    0.93989E-06   -0.30707E-08    0.16140E-11
   184    0.53652E+04   -0.30102E+02    0.92751E-06   -0.30102E+02    0.73609E+00   -0.29972E-08    0.92751E-06   -0.29972E-08    0.15871E-11
   185    0.53862E+04   -0.29176E+02    0.91535E-06   -0.29176E+02    0.72731E+00   -0.29214E-08    0.91535E-06   -0.29214E-08    0.15607E-11
   186    0.54063E+04   -0.28223E+02    0.90339E-06   -0.28223E+02    0.71883E+00   -0.28435E-08    0.90339E-06   -0.28435E-08    0.15349E-11
   187    0.54262E+04   -0.27242E+02    0.89165E-06   -0.27242E+02    0.71080E+00   -0.27636E-08    0.89165E-06   -0.27636E-08    0.15097E-11
   188    0.54455E+04   -0.26237E+02    0.88010E-06   -0.26237E+02    0.70321E+00   -0.26821E-08    0.88010E-06   -0.26821E-08    0.14850E-11
   189    0.54642E+04   -0.25205E+02    0.86874E-06   -0.25205E+02    0.69609E+00   -0.25990E-08    0.86874E-06   -0.25990E-08    0.14607E-11
   190    0.54827E+04   -0.24149E+02    0.85758E-06   -0.24149E+02    0.68950E+00   -0.25147E-08    0.85758E-06   -0.25147E-08    0.14370E-11
   191    0.55003E+04   -0.23065E+02    0.84660E-06   -0.23065E+02    0.68347E+00   -0.24292E-08    0.84660E-06   -0.24292E-08    0.14138E-11
   192    0.55175E+04   -0.21956E+02    0.83580E-06   -0.21956E+02    0.67802E+00   -0.23428E-08    0.83580E-06   -0.23428E-08    0.13911E-11
   193    0.55340E+04   -0.20824E+02    0.82517E-06   -0.20824E+02    0.67319E+00   -0.22557E-08    0.82517E-06   -0.22557E-08    0.13688E-11
   194    0.55501E+04   -0.19666E+02    0.81470E-06   -0.19666E+02    0.66902E+00   -0.21681E-08    0.81470E-06   -0.21681E-08    0.13470E-11
   195    0.55656E+04   -0.18485E+02    0.80440E-06   -0.18485E+02    0.66555E+00   -0.20802E-08    0.80440E-06   -0.20802E-08    0.13256E-11
   196    0.55804E+04   -0.17280E+02    0.79426E-06   -0.17280E+02    0.66282E+00   -0.19922E-08    0.79426E-06   -0.19922E-08    0.13046E-11
   197    0.55948E+04   -0.16052E+02    0.78427E-06   -0.16052E+02    0.66087E+00   -0.19043E-08    0.78427E-06   -0.19043E-08    0.12841E-11
   198    0.56086E+04   -0.14801E+02    0.77442E-06   -0.14801E+02    0.65973E+00   -0.18167E-08    0.77442E-06   -0.18167E-08    0.12639E-11
   199    0.56219E+04   -0.13527E+02    0.76472E-06   -0.13527E+02    0.65944E+00   -0.17296E-08    0.76472E-06   -0.17296E-08    0.12441E-11
   200    0.56346E+04   -0.12232E+02    0.75515E-06   -0.12232E+02    0.66002E+00   -0.16432E-08    0.75515E-06   -0.16432E-08    0.12247E-11
   201    0.56466E+04   -0.10914E+02    0.74571E-06   -0.10914E+02    0.66155E+00   -0.15577E-08    0.74571E-06   -0.15577E-08    0.12056E-11
   202    0.56581E+04   -0.95759E+01    0.73640E-06   -0.95759E+01    0.66403E+00   -0.14731E-08    0.73640E-06   -0.14731E-08    0.11869E-11
   203    0.56690E+04   -0.82157E+01    0.72721E-06   -0.82157E+01    0.66752E+00   -0.13894E-08    0.72721E-06   -0.13894E-08    0.11686E-11
   204    0.56791E+04   -0.68370E+01    0.71815E-06   -0.68370E+01    0.67203E+00   -0.13067E-08    0.71815E-06   -0.13067E-08    0.11505E-11
   205    0.56888E+04   -0.54376E+01    0.70922E-06   -0.54376E+01    0.67763E+00   -0.12248E-08    0.70922E-06   -0.12248E-08    0.11328E-11
   206    0.56977E+04   -0.40187E+01    0.70041E-06   -0.40187E+01    0.68433E+00   -0.11438E-08    0.70041E-06   -0.11438E-08    0.11155E-11
   207    0.57060E+04   -0.25808E+01    0.69172E-06   -0.25808E+01    0.69217E+00   -0.10637E-08    0.69172E-06   -0.10637E-08    0.10984E-11
   208    0.57136E+04   -0.11246E+01    0.68315E-06   -0.11246E+01    0.70120E+00   -0.98446E-09    0.68315E-06   -0.98446E-09    0.10817E-11
   209    0.57205E+04    0.34962E+00    0.67469E-06    0.34962E+00    0.71144E+00   -0.90612E-09    0.67469E-06   -0.90612E-09    0.10653E-11
   210    0.57268E+04    0.18409E+01    0.66636E-06    0.18409E+01    0.72294E+00   -0.82865E-09    0.66636E-06   -0.82865E-09    0.10492E-11
   211    0.57325E+04    0.33491E+01    0.65814E-06    0.33491E+01    0.73573E+00   -0.75206E-09    0.65814E-06   -0.75206E-09    0.10334E-11
   212    0.57374E+04    0.48733E+01    0.65003E-06    0.48733E+01    0.74985E+00   -0.67633E-09    0.65003E-06   -0.67633E-09    0.10179E-11
   213    0.57418E+04    0.64134E+01    0.64204E-06    0.64134E+01    0.76533E+00   -0.60147E-09    0.64204E-06   -0.60147E-09    0.10028E-11
   214    0.57455E+04    0.79683E+01    0.63416E-06    0.79683E+01    0.78217E+00   -0.52747E-09    0.63416E-06   -0.52747E-09    0.98785E-12
   215    0.57485E+04    0.95371E+01    0.62638E-06    0.95371E+01    0.80056E+00   -0.45432E-09    0.62638E-06   -0.45432E-09    0.97323E-12
   216    0.57508E+04    0.11120E+02    0.61872E-06    0.11120E+02    0.82032E+00   -0.38202E-09    0.61872E-06   -0.38202E-09    0.95889E-12
   217    0.57526E+04    0.12716E+02    0.61116E-06    0.12716E+02    0.84160E+00   -0.31057E-09    0.61116E-06   -0.31057E-09    0.94483E-12
   218    0.57537E+04    0.14324E+02    0.60371E-06    0.14324E+02    0.86441E+00   -0.23997E-09    0.60371E-06   -0.23997E-09    0.93104E-12
   219    0.57542E+04    0.15946E+02    0.59636E-06    0.15946E+02    0.88873E+00   -0.17020E-09    0.59636E-06   -0.17020E-09    0.91752E-12
   220    0.57540E+04    0.17576E+02    0.58911E-06    0.17576E+02    0.91473E+00   -0.10126E-09    0.58911E-06   -0.10126E-09    0.90426E-12
   221    0.57532E+04    0.19218E+02    0.58197E-06    0.19218E+02    0.94233E+00   -0.33160E-10    0.58197E-06   -0.33160E-10    0.89125E-12
   222    0.57518E+04    0.20869E+02    0.57492E-06    0.20869E+02    0.97167E+00    0.34116E-10    0.57492E-06    0.34116E-10    0.87850E-12
   223    0.57497E+04    0.22531E+02    0.56797E-06    0.22531E+02    0.10027E+01    0.10057E-09    0.56797E-06    0.10057E-09    0.86599E-12
   224    0.57470E+04    0.24199E+02    0.56112E-06    0.24199E+02    0.10354E+01    0.16621E-09    0.56112E-06    0.16621E-09    0.85373E-12
   225    0.57437E+04    0.25877E+02    0.55437E-06    0.25877E+02    0.10699E+01    0.23103E-09    0.55437E-06    0.23103E-09    0.84170E-12
   226    0.57397E+04    0.27561E+02    0.54770E-06    0.27561E+02    0.11062E+01    0.29504E-09    0.54770E-06    0.29504E-09    0.82990E-12
   227    0.57350E+04    0.29251E+02    0.54113E-06    0.29251E+02    0.11444E+01    0.35825E-09    0.54113E-06    0.35825E-09    0.81833E-12
   228    0.57298E+04    0.30948E+02    0.53465E-06    0.30948E+02    0.11843E+01    0.42066E-09    0.53465E-06    0.42066E-09    0.80698E-12
   229    0.57240E+04    0.32648E+02    0.52826E-06    0.32648E+02    0.12262E+01    0.48226E-09    0.52826E-06    0.48226E-09    0.79585E-12
   230    0.57175E+04    0.34354E+02    0.52196E-06    0.34354E+02    0.12700E+01    0.54308E-09    0.52196E-06    0.54308E-09    0.78493E-12
   231    0.57103E+04    0.36063E+02    0.51574E-06    0.36063E+02    0.13157E+01    0.60311E-09    0.51574E-06    0.60311E-09    0.77422E-12
   232    0.57025E+04    0.37775E+02    0.50961E-06    0.37775E+02    0.13633E+01    0.66235E-09    0.50961E-06    0.66235E-09    0.76372E-12
   233    0.56942E+04    0.39488E+02    0.50356E-06    0.39488E+02    0.14131E+01    0.72081E-09    0.50356E-06    0.72081E-09    0.75341E-12
   234    0.56850E+04    0.41202E+02    0.49760E-06    0.41202E+02    0.14648E+01    0.77849E-09    0.49760E-06    0.77849E-09    0.74329E-12
   235    0.56754E+04    0.42917E+02    0.49171E-06    0.42917E+02    0.15185E+01    0.83540E-09    0.49171E-06    0.83540E-09    0.73336E-12
   236    0.56650E+04    0.44632E+02    0.48591E-06    0.44632E+02    0.15743E+01    0.89154E-09    0.48591E-06    0.89154E-09    0.72362E-12
   237    0.56540E+04    0.46346E+02    0.48018E-06    0.46346E+02    0.16323E+01    0.94692E-09    0.48018E-06    0.94692E-09    0.71405E-12
   238    0.56424E+04    0.48058E+02    0.47453E-06    0.48058E+02    0.16924E+01    0.10015E-08    0.47453E-06    0.10015E-08    0.70466E-12
   239    0.56303E+04    0.49767E+02    0.46895E-06    0.49767E+02    0.17545E+01    0.10554E-08    0.46895E-06    0.10554E-08    0.69543E-12
   240    0.56174E+04    0.51473E+02    0.46345E-06    0.51473E+02    0.18188E+01    0.11085E-08    0.46345E-06    0.11085E-08    0.68637E-12
   241    0.56040E+04    0.53174E+02    0.45802E-06    0.53174E+02    0.18854E+01    0.11609E-08    0.45802E-06    0.11609E-08    0.67747E-12
   242    0.55900E+04    0.54871E+02    0.45265E-06    0.54871E+02    0.19540E+01    0.12125E-08    0.45265E-06    0.12125E-08    0.66872E-12
   243    0.55754E+04    0.56562E+02    0.44736E-06    0.56562E+02    0.20250E+01    0.12634E-08    0.44736E-06    0.12634E-08    0.66012E-12
   244    0.55602E+04    0.58247E+02    0.44214E-06    0.58247E+02    0.20981E+01    0.13135E-08    0.44214E-06    0.13135E-08    0.65167E-12
   245    0.55444E+04    0.59924E+02    0.43698E-06    0.59924E+02    0.21735E+01    0.13629E-08    0.43698E-06    0.13629E-08    0.64335E-12
   246    0.55280E+04    0.61594E+02    0.43189E-06    0.61594E+02    0.22512E+01    0.14116E-08    0.43189E-06    0.14116E-08    0.63517E-12
   247    0.55111E+04    0.63255E+02    0.42685E-06    0.63255E+02    0.23311E+01    0.14595E-08    0.42685E-06    0.14595E-08    0.62712E-12
   248    0.54936E+04    0.64907E+02    0.42189E-06    0.64907E+02    0.24135E+01    0.15068E-08    0.42189E-06    0.15068E-08    0.61919E-12
   249    0.54757E+04    0.66548E+02    0.41698E-06    0.66548E+02    0.24980E+01    0.15533E-08    0.41698E-06    0.15533E-08    0.61139E-12
   250    0.54571E+04    0.68178E+02    0.41213E-06    0.68178E+02    0.25849E+01    0.15991E-08    0.41213E-06    0.15991E-08    0.60369E-12
   251    0.54380E+04    0.69797E+02    0.40734E-06    0.69797E+02    0.26741E+01    0.16442E-08    0.40734E-06    0.16442E-08    0.59611E-12
   252    0.54183E+04    0.71403E+02    0.40260E-06    0.71403E+02    0.27657E+01    0.16886E-08    0.40260E-06    0.16886E-08    0.58864E-12
   253    0.53983E+04    0.72996E+02    0.39792E-06    0.72996E+02    0.28594E+01    0.17324E-08    0.39792E-06    0.17324E-08    0.58127E-12
   254    0.53776E+04    0.74574E+02    0.39330E-06    0.74574E+02    0.29557E+01    0.17754E-08    0.39330E-06    0.17754E-08    0.57402E-12
   255    0.53565E+04    0.76139E+02    0.38873E-06    0.76139E+02    0.30541E+01    0.18178E-08    0.38873E-06    0.18178E-08    0.56686E-12
   256    0.53348E+04    0.77690E+02    0.38422E-06    0.77690E+02    0.31551E+01    0.18595E-08    0.38422E-06    0.18595E-08    0.55981E-12
   257    0.53128E+04    0.79219E+02    0.37976E-06    0.79219E+02    0.32581E+01    0.19005E-08    0.37976E-06    0.19005E-08    0.55287E-12
   258    0.52901E+04    0.80738E+02    0.37535E-06    0.80738E+02    0.33637E+01    0.19410E-08    0.37535E-06    0.19410E-08    0.54602E-12
   259    0.52671E+04    0.82233E+02    0.37100E-06    0.82233E+02    0.34715E+01    0.19807E-08    0.37100E-06    0.19807E-08    0.53928E-12
   260    0.52436E+04    0.83719E+02    0.36670E-06    0.83719E+02    0.35817E+01    0.20199E-08    0.36670E-06    0.20199E-08    0.53263E-12
   261    0.52196E+04    0.85173E+02    0.36245E-06    0.85173E+02    0.36941E+01    0.20584E-08    0.36245E-06    0.20584E-08    0.52608E-12
   262    0.51951E+04    0.86617E+02    0.35825E-06    0.86617E+02    0.38089E+01    0.20963E-08    0.35825E-06    0.20963E-08    0.51963E-12
   263    0.51705E+04    0.88045E+02    0.35410E-06    0.88045E+02    0.39259E+01    0.21336E-08    0.35410E-06    0.21336E-08    0.51327E-12
   264    0.51452E+04    0.89448E+02    0.35001E-06    0.89448E+02    0.40453E+01    0.21704E-08    0.35001E-06    0.21704E-08    0.50701E-12
   265    0.51194E+04    0.90820E+02    0.34596E-06    0.90820E+02    0.41669E+01    0.22065E-08    0.34596E-06    0.22065E-08    0.50084E-12
   266    0.50933E+04    0.92182E+02    0.34196E-06    0.92182E+02    0.42908E+01    0.22421E-08    0.34196E-06    0.22421E-08    0.49477E-12
   267    0.50667E+04    0.93512E+02    0.33801E-06    0.93512E+02    0.44169E+01    0.22771E-08    0.33801E-06    0.22771E-08    0.48878E-12
   268    0.50397E+04    0.94825E+02    0.33411E-06    0.94825E+02    0.45454E+01    0.23115E-08    0.33411E-06    0.23115E-08    0.48288E-12
   269    0.50122E+04    0.96115E+02    0.33025E-06    0.96115E+02    0.46760E+01    0.23454E-08    0.33025E-06    0.23454E-08    0.47707E-12
   270    0.49845E+04    0.97379E+02    0.32644E-06    0.97379E+02    0.48088E+01    0.23788E-08    0.32644E-06    0.23788E-08    0.47135E-12
   271    0.49563E+04    0.98620E+02    0.32268E-06    0.98620E+02    0.49437E+01    0.24116E-08    0.32268E-06    0.24116E-08    0.46571E-12
   272    0.49279E+04    0.99828E+02    0.31896E-06    0.99828E+02    0.50810E+01    0.24439E-08    0.31896E-06    0.24439E-08    0.46015E-12
   273    0.48991E+04    0.10102E+03    0.31529E-06    0.10102E+03    0.52202E+01    0.24757E-08    0.31529E-06    0.24757E-08    0.45468E-12
   274    0.48699E+04    0.10217E+03    0.31166E-06    0.10217E+03    0.53617E+01    0.25070E-08    0.31166E-06    0.25070E-08    0.44930E-12
   275    0.48404E+04    0.10331E+03    0.30808E-06    0.10331E+03    0.55051E+01    0.25378E-08    0.30808E-06    0.25378E-08    0.44399E-12
   276    0.48107E+04    0.10440E+03    0.30454E-06    0.10440E+03    0.56507E+01    0.25682E-08    0.30454E-06    0.25682E-08    0.43876E-12
   277    0.47805E+04    0.10548E+03    0.30104E-06    0.10548E+03    0.57983E+01    0.25980E-08    0.30104E-06    0.25980E-08    0.43361E-12
   278    0.47501E+04    0.10652E+03    0.29758E-06    0.10652E+03    0.59479E+01    0.26274E-08    0.29758E-06    0.26274E-08    0.42853E-12
   279    0.47194E+04    0.10753E+03    0.29417E-06    0.10753E+03    0.60995E+01    0.26563E-08    0.29417E-06    0.26563E-08    0.42354E-12
   280    0.46885E+04    0.10852E+03    0.29079E-06    0.10852E+03    0.62530E+01    0.26848E-08    0.29079E-06    0.26848E-08    0.41861E-12
   281    0.46573E+04    0.10948E+03    0.28746E-06    0.10948E+03    0.64085E+01    0.27128E-08    0.28746E-06    0.27128E-08    0.41376E-12
   282    0.46258E+04    0.11040E+03    0.28416E-06    0.11040E+03    0.65657E+01    0.27404E-08    0.28416E-06    0.27404E-08    0.40898E-12
   283    0.45941E+04    0.11129E+03    0.28091E-06    0.11129E+03    0.67248E+01    0.27675E-08    0.28091E-06    0.27675E-08    0.40428E-12
   284    0.45622E+04    0.11214E+03    0.27769E-06    0.11214E+03    0.68858E+01    0.27943E-08    0.27769E-06    0.27943E-08    0.39964E-12
   285    0.45300E+04    0.11297E+03    0.27452E-06    0.11297E+03    0.70486E+01    0.28206E-08    0.27452E-06    0.28206E-08    0.39507E-12
   286    0.44976E+04    0.11375E+03    0.27137E-06    0.11375E+03    0.72131E+01    0.28466E-08    0.27137E-06    0.28466E-08    0.39057E-12
   287    0.44650E+04    0.11451E+03    0.26827E-06    0.11451E+03    0.73793E+01    0.28722E-08    0.26827E-06    0.28722E-08    0.38613E-12
   288    0.44322E+04    0.11524E+03    0.26520E-06    0.11524E+03    0.75471E+01    0.28973E-08    0.26520E-06    0.28973E-08    0.38176E-12
   289    0.43993E+04    0.11593E+03    0.26217E-06    0.11593E+03    0.77166E+01    0.29221E-08    0.26217E-06    0.29221E-08    0.37745E-12
   290    0.43662E+04    0.11659E+03    0.25918E-06    0.11659E+03    0.78875E+01    0.29466E-08    0.25918E-06    0.29466E-08    0.37320E-12
   291    0.43329E+04    0.11720E+03    0.25621E-06    0.11720E+03    0.80606E+01    0.29707E-08    0.25621E-06    0.29707E-08    0.36901E-12
   292    0.42992E+04    0.11778E+03    0.25329E-06    0.11778E+03    0.82348E+01    0.29945E-08    0.25329E-06    0.29945E-08    0.36489E-12
   293    0.42657E+04    0.11833E+03    0.25039E-06    0.11833E+03    0.84097E+01    0.30179E-08    0.25039E-06    0.30179E-08    0.36082E-12
   294    0.42319E+04    0.11884E+03    0.24753E-06    0.11884E+03    0.85867E+01    0.30410E-08    0.24753E-06    0.30410E-08    0.35681E-12
   295    0.41982E+04    0.11931E+03    0.24470E-06    0.11931E+03    0.87644E+01    0.30638E-08    0.24470E-06    0.30638E-08    0.35286E-12
   296    0.41642E+04    0.11975E+03    0.24191E-06    0.11975E+03    0.89443E+01    0.30862E-08    0.24191E-06    0.30862E-08    0.34896E-12
   297    0.41302E+04    0.12016E+03    0.23914E-06    0.12016E+03    0.91242E+01    0.31084E-08    0.23914E-06    0.31084E-08    0.34511E-12
   298    0.40960E+04    0.12051E+03    0.23641E-06    0.12051E+03    0.93061E+01    0.31303E-08    0.23641E-06    0.31303E-08    0.34132E-12
   299    0.40617E+04    0.12083E+03    0.23370E-06    0.12083E+03    0.94895E+01    0.31519E-08    0.23370E-06    0.31519E-08    0.33757E-12
   300    0.40274E+04    0.12112E+03    0.23103E-06    0.12112E+03    0.96729E+01    0.31732E-08    0.23103E-06    0.31732E-08    0.33388E-12
   301    0.39930E+04    0.12136E+03    0.22838E-06    0.12136E+03    0.98576E+01    0.31943E-08    0.22838E-06    0.31943E-08    0.33024E-12
   302    0.39586E+04    0.12158E+03    0.22576E-06    0.12158E+03    0.10043E+02    0.32150E-08    0.22576E-06    0.32150E-08    0.32664E-12
   303    0.39242E+04    0.12175E+03    0.22317E-06    0.12175E+03    0.10230E+02    0.32355E-08    0.22317E-06    0.32355E-08    0.32309E-12
   304    0.38897E+04    0.12188E+03    0.22061E-06    0.12188E+03    0.10418E+02    0.32557E-08    0.22061E-06    0.32557E-08    0.31959E-12
   305    0.38552E+04    0.12197E+03    0.21808E-06    0.12197E+03    0.10606E+02    0.32756E-08    0.21808E-06    0.32756E-08    0.31614E-12
   306    0.38207E+04    0.12202E+03    0.21557E-06    0.12202E+03    0.10795E+02    0.32952E-08    0.21557E-06    0.32952E-08    0.31273E-12
   307    0.37862E+04    0.12203E+03    0.21310E-06    0.12203E+03    0.10984E+02    0.33145E-08    0.21310E-06    0.33145E-08    0.30937E-12
   308    0.37517E+04    0.12201E+03    0.21065E-06    0.12201E+03    0.11176E+02    0.33334E-08    0.21065E-06    0.33334E-08    0.30605E-12
   309    0.37173E+04    0.12194E+03    0.20823E-06    0.12194E+03    0.11366E+02    0.33520E-08    0.20823E-06    0.33520E-08    0.30277E-12
   310    0.36829E+04    0.12184E+03    0.20583E-06    0.12184E+03    0.11557E+02    0.33702E-08    0.20583E-06    0.33702E-08    0.29954E-12
   311    0.36485E+04    0.12169E+03    0.20346E-06    0.12169E+03    0.11749E+02    0.33881E-08    0.20346E-06    0.33881E-08    0.29635E-12
   312    0.36143E+04    0.12151E+03    0.20112E-06    0.12151E+03    0.11941E+02    0.34056E-08    0.20112E-06    0.34056E-08    0.29321E-12
   313    0.35801E+04    0.12128E+03    0.19881E-06    0.12128E+03    0.12134E+02    0.34227E-08    0.19881E-06    0.34227E-08    0.29011E-12
   314    0.35460E+04    0.12103E+03    0.19652E-06    0.12103E+03    0.12326E+02    0.34394E-08    0.19652E-06    0.34394E-08    0.28705E-12
   315    0.35119E+04    0.12072E+03    0.19426E-06    0.12072E+03    0.12519E+02    0.34557E-08    0.19426E-06    0.34557E-08    0.28403E-12
   316    0.34780E+04    0.12038E+03    0.19202E-06    0.12038E+03    0.12711E+02    0.34716E-08    0.19202E-06    0.34716E-08    0.28105E-12
   317    0.34442E+04    0.12000E+03    0.18981E-06    0.12000E+03    0.12903E+02    0.34870E-08    0.18981E-06    0.34870E-08    0.27811E-12
   318    0.34105E+04    0.11958E+03    0.18763E-06    0.11958E+03    0.13096E+02    0.35021E-08    0.18763E-06    0.35021E-08    0.27521E-12
